commit,message,files_changed,message_length
3e1abcc8d7083a13adf4774feb0d67ecbe4a2bc4,[tests] Require exact error messages in assertConsole helpers (#35497),16,9
c18662405cc436646411647f8a8965c1c0594c3c,[Fiber] Correctly handle replaying when hydrating (#35494),3,7
583e20033220bc17a590a25624f6251c6b101ff4,[DevTools] Enable minimal support in pages with `sandbox` Content-Security-Policy (#35208),11,10
8a83073753125156d62db14726e8527706411962,[test] Fix DevTools regression tests (#35501),1,6
5aec1b2a8d1bcafb43a7ddb64dc37eacad081bea,[DevTools] Attach async info in filtered fallback to parent of Suspense (#35456),2,12
d6cae440e34c6250928e18bed4a16480f83ae18a,[ci] Add size-balanced test sequencer for better shard distribution (#35458),2,10
00908be9ff2d033ab5340e2a250b6288909d41a0,[ci] Increase DevTools test shards and bump timeout (#35459),2,9
0e180141bf9b859efdbe067cf1eb850e22048bf8,[ci] Separate DevTools test-build into dedicated job with fewer shards (#35457),1,11
65eec428c40d542d4d5a9c1af5c3f406aecf3440,Use `FormData` `submitter` parameter (#29028),5,5
454fc41fc7d50f8abbcfb9595b01e8ea8bfcc265,[test] Add tests for cyclic arrays in Flight and Flight Reply (#35347),2,12
f93b9fd44b576c1e0233f854cd986cbf08b7a5c4,Skip hydration errors when a view transition has been applied (#35380),1,11
b731fe28cc492cb36c51c89866f5b63a3ffae2aa,Improve cyclic thenable detection in ReactFlightReplyServer (#35369),1,7
88ee1f595572b1dcf8f45897cb115b4bbd1aefb8,Add reporting modes for react-hooks/exhaustive-effect-dependencies and temporarily enable (#35365),17,9
bcf97c7564cbe0c903a16a8d6ff52f124f2f06ff,Devtools disable log dimming strict mode setting (#35207),9,8
ba5b843692519a226347aecfb789d90fcb24b4bc,[test] Exclude repository root from assertions (#35361),5,7
b061b597f77c979531a3f2c9c04ba435342b0043,Upgrade nextjs for compiler playground (#35353),2,6
38a6f4e4a11f128a2f83047c5e64512f7678d450,[compiler] Only run validations with env.logErrors on outputMode: 'lint' (#35216),83,10
b85cf6af3de99dce3674dadebcc1493b77a64606,[compiler] Fix VariableDeclarator source location (#35348),175,6
b45bb335db5b3632329d6b41e5a790ff6f1a7ff7,[Flight] Add extra loop protection (#35351),1,6
80cb7a99255fb030bf11cb8a8298d94f379563c7,"Revert ""[compiler] Fix VariableDeclarator source location (#35129)"" (#35346)",174,8
894bc73cb493487c48d57f4508e6278db58e673a,[Flight] Patch Promise cycles and toString on Server Functions (#35345),14,10
d3eb566291ee5507b3912fe3c0cd6886167fe398,[compiler] Fix VariableDeclarator source location (#35129),174,6
37bcdcde044131d49f11b2f62873a200a94ec756,fix[devtools]: feature-check document with typeof instead of direct reference (#35343),1,10
5a970933c0aa5c5cfb9793cce49f3a282b191716,fix[devtools]: feature-check structure stack trace methods (#35293),1,7
5d801243459cc18a768c9b291355943366730539,"fix[devtools]: still show overlay, if getClientRects is not implemented (#35294)",1,10
eade0d0fb78e327c5624f53753126687f05c0d16,Attach instance handle to DOM in DEV for enableInternalInstanceMap (#35341),1,10
d763f3131e689d077a93fd45c1fdf220be796279,[Devtools] Navigating commits performance panel hotkey (#35238),5,7
734f1bf1ac2a065f9ae9c74b94560b2b5239bee7,[eprh] Enable enableUseKeyedState and enableVerboseNoSetStateInEffect (#35338),1,6
61331f3c9e9ea93d866273567d38e23ef4bc4c5b,Fix ViewTransition crash in Mobile Safari (#35337),1,7
55480b4d228986e502f4651f8e53a6f264a1858e,[playground] Downgrade Next.js to a secure version (#35317),6,8
3640f38a728f3a057649cf7aec65a6ce14c2eac0,[compiler] Add enableVerboseNoSetStateInEffect to suggest options to user/agent (#35306),9,9
ec9cc003d232b5a3eed735311df152463a883b32,[compiler][poc] Reuse ValidateExhaustiveDeps for effect dep validation (#35285),20,8
380778d296478d675846668f96b0ee3e8f7fe810,[test] Cleanup stack assertions in tests mixing React Server and Client (#35316),3,12
41745339cd258065e47a692bb29d925561b70f08,Run CI for backport releases (#35313),1,6
c0b7c0d31fc325d6933cfe8f81dd23ccfdffa004,[scripts] Remove `perf-counters` (#35308),12,4
2cb08e65b39d1bd184803cc8e4d1081f9c801f69,[compiler] Fix bug w functions depending on hoisted primitives (#35284),3,10
ad5971febdf6cc3103fa51121d4015832f2af5f8,fix[devtools]: no-op unsupported backend bridge events (#35296),1,7
378973b387b6a6f287e451dd0356099180684c3c,[Flight] Move `react-server-dom-webpack/*.unbundled` to private `react-server-dom-unbundled` (#35290),47,7
3016ff87d87aeff5181d95348d609039fdcad94a,"[Flight] Never parse ""then"" functions (#35289)",1,6
f99241b2e6cec825dfbdbb878755f12e1f510ca9,[compiler] Add enableUseKeyedState flag and improve setState-in-render errors (#35230),13,9
66ae640b362d75555649701e91c5ae26363db45b,[eprh] fix react-compiler rules missing `meta.docs.url` property (#35258),1,8
bf1afade8d95d2ef6e862d995ee74921ca8d47c7,[react-dom/server] Fix hanging on Deno (#35235),1,6
0526c799d4df2815aed73912bfbd26fc0102ffc3,Update changelog with latest releases (#35279),1,6
7dc903cd29dac55efb4424853fd0442fef3a8700,Patch FlightReplyServer with fixes from ReactFlightClient (#35277),9,7
36df5e8b42a97df4092f9584e4695bf4537853d5,[release] Allow building single release channel with processed versions (#35270),2,10
09f05694a25578c46e846e4ff9495f7c1352c29c,[compiler] Extend setState in effect validation to useEffectEvent (#35214),8,9
0af4fd80ed0ceb85b472b079c94a96b8526fcd06,[test] Update ESLint e2e tests (#35233),4,6
1721e73e149d482a4421d4ea9f76d36a2c79ad02,[test] Fix Error Proxy in Node.js 21+ (#35227),1,8
6875c3eab48179f3c74a8a9f825c09554f683d7d,[test] Only run tests overriding fallback and error states in supported versions (#35234),1,13
74fa1667a7355fd55591d82b0e1e992909b1dca0,"[DevTools] Move ""Back to full tree view"" into Activity list item (#35164)",1,12
627b583650078514eff22498514682a8522282b1,"[compiler][snap] Fix for filter mode with nested files, 'error.' prefix (#35215)",1,11
fb18ad3fd372623190a8f74387b79e28151cefc4,"[compiler] Exhaustive deps: extra tests, improve diagnostic (#35213)",28,8
ddff35441a63d573ef41fcedabc32105e0ac3122,[compiler] Enable validateExhaustiveMemoizationDependencies by default (#35201),128,6
d39a1d6b638de6b990ea783544df775b8be59f1a,[compiler] Distingush optional/extraneous deps (#35204),15,5
16e16ec6ffe159ba831203eeeb7efe72df82c4be,[compiler] Script to enable a feature by default and update tests (#35202),2,12
9599e7a787cce2a41c35d783d45a160dfebab277,"[compiler] Adjustments to exhaustive deps messages, disable the lint rule (#35192)",4,11
67c1487ffd872c95a3bb7d8104eac6eca79fe8cb,[compiler] Allow extraneous non-reactive locals (#35190),3,6
454e01e603464b19ec3b6991a7a781cf1908ac84,[compiler] Allow manual dependencies to have different optionality than inferred deps (#35186),3,12
c9a8cf3411baed43d4e24fab6ec895768b297fd2,[compiler] Allow nonreactive stable types as extraneous deps (#35185),3,9
fca172e3f3b29aee12e4e99b8f151e7fd138a8db,[compiler] Ignore ESLint suppressions when ValidateMemoDeps enabled (#35184),5,8
fd524fe02a86c3e92a207d90da970941320f337f,[DevTools] hotkey to start/stop profiling (#35160),3,6
40b4a5bf71ba7864556a5589b270b237f453c032,[compiler] ValidateExhaustiveDeps disallows unnecessary non-reactive deps (#34472),4,7
df75af4edca7f316e6bfcfcde67197e8a57d1101,[compiler] Auto-fix for non-exhaustive deps (#34471),3,6
bcc3fd8b05acc6cb4947b15938dc55b4b72fe31f,[compiler] Implement exhaustive dependency checking for manual memoization (#34394),9,9
50e7ec8a694072fd6fcd52182df8a75211bf084d,"[compiler] Deprecate noEmit, add outputMode (#35112)",30,6
4cf770d7e1a52c66401b42c7d135f40b7dc23981,[compiler][poc] Quick experiment with SSR-optimization pass (#35102),16,7
7d67591041e3ac47eac3bab6cff209071d4c0c6c,[compiler] Remove useState argument constraint. no-derived-computations-in-effects (#35174),2,7
7ee974de927e9bbe10a44441ab49bafd9f5467a2,[compiler] Prevent innaccurate derivation recording on FunctionExpressions on no-derived-computation-in-effects (#35173),3,10
8ac5f4eb3601f7381462f8b74ecf24d47259cc20,Fix form status reset when component state is updated (#34075),3,10
eb89912ee5ace8bf8e616cca5a6aeebcd274b521,Add expertimental `optimisticKey` behind a flag (#35162),27,7
0972e23908b573faa5beebc0eb1154f792c53b62,[compiler] Consider setter from useOptimistic non-reactive (#35141),5,7
194c12d949cb142d2f29637fbee2ab4cec057eef,"[DevTools] Name root ""Transition"" when focusing on Activity (#35108)",6,9
7f1a085b282d30dbb151f40c41bd53fc9045deb1,[DevTools] Show list of named Activities in Suspense tab (#35092),7,10
ea4899e13f9e29815321e3cac70fa08bb8ed790a,[compiler][snap] Support pattern of files to test as CLI argument (#35148),2,11
b946a249b560a2d3afe1a1c8553d5491b1767cb3,[compiler] Improve setState-in-effects rule to account for ref-gated conditionals (#35147),4,10
d6b1a0573b4c43e5222aee1de5b11a8e4b575c8e,[compiler] Extract reusable logic for control dominators (#35146),2,8
b315a0f7133a3251f72970d56c2ad454bdd47003,[compiler] Fix for destructuring with mixed declaration/reassignment (#35144),5,8
7df96b0c1a1a65c46130628899a2e2098e30cbfd,[Flight] Complete list of Node.js' internal Promise awaits (#35161),1,9
45bc3c9f04b96e1dbf23d5d0bbac435fc2bafcda,[Flight] Reduce risk of maximum call stack exceeded when emitting async sequence (#35159),1,13
fb2177c153353621c5e343b0386993e5084f641e,[Flight] Fix pending chunks count for streams & async iterables in DEV (#35143),1,13
647e13366cfacd4f922ef287cef7a14e4ee60f52,[compiler] fix bad rebase from sapling (#35145),2,7
19b769fa5f143f9c23424cd744d85e3742450235,[compiler] Fix for inferring props-derived-value as mutable (#35140),3,8
dbf2538355c288c984a58f4d417aff2396924882,[compiler] Repro for false positive mutation of a value derived from props (#35139),2,13
21f282425c751ee7926416642a0aded88d218623,[compiler] Allow ref access in callbacks passed to event handler props (#35062),13,12
257b033fc7b0518e7b1db32ca24e2354933b9d0e,[Compiler] Avoid capturing global setStates for no-derived-computations lint (#35135),4,9
de97ef9ad510352ba37434085098bf026dd46b9b,[Compiler] Don't count a setState in the dependency array of the effect it is called on as a usage (#35134),3,20
93fc57400b0cf9a2bfdc2765d94ee9984f2fd97f,[Flight] Fix broken byte stream parsing caused by buffer detachment (#35127),6,11
093b3246e162c2a6fd1a376506ed1144ed140226,[react-dom] Batch updates from `resize` until next frame (#35117),1,9
3a495ae72264c46b4a4355904c6b4958b0a2f9b2,[compiler] source location validator (#35109),6,5
bbe3f4d322846083c57009dbd6121900f120b389,[flags] disableLegacyMode in native-fb (#35120),3,5
1ea46df8ba9d7d90a13c8668c2642cb21a259aa5,[DevTools] Batch updates when updating component filters (#35093),1,8
8c15edd57c41871dc4f0b997a6501bb7b997ba7f,[DevTools] Send root unmount as a regular removal operation (#35107),1,10
5e94655cbbeae6f4b1806fdbfbb9902b136fa574,[compiler] _exp version of ValidateNoDerivedComputationsInEffects take precedence over stable version when enabled (#35099),1,13
db8273c12f363f350330c4712aeaf969a3eee820,[compiler] Update test snap to include fixture comment (#35100),2,9
04ee54cd128a48cb3fdac7256e1a45d6d9743d8c,[tests] add more portal activity tests (#35095),1,7
100fc4a8cf3b97de53b3566ed726b8ea7e6d7f81,[compiler] Prevent local state source variables from depending on other state (#35044),3,12
92ac4e8b80cb51a1be7071e8338176680ce8f619,[compiler] Don't validate when effect cleanup function depends on effect localized setState state derived values (#35020),3,16
f76c3617e0f00c98656a36d1b4083b397c7638f2,[compiler] Switch to track setStates by aliasing and id instead of identifier names (#34973),1,14
72961203966a2f1d34dfca089e0a94a94ead7658,[compiler] Update ValidateNoDerivedComputationsInEffects_exp to log the error instead of throwing (#34972),44,11
6347c6d37336c7791098d2d817b22f02ea41a5d3,[compiler] Fix false negatives and add data flow tree to compiler error for `no-deriving-state-in-effects` (#34995),12,15
01fb3286321b6190b06b1cc86c7c1cd9e2d884d9,[compiler] Prevent overriding a derivationEntry on effect mutation and instead update typeOfValue and fix infinite loops (#34967),1,17
ce4054ebdd550237cf20a509f8503d4624cbaffa,[DevTools] Measure when reconnecting Suspense (#35098),2,6
21c1d51acb2c38b774e254e2a0022b044eacb548,[DevTools] Don't attempt to draw bounding box if inspected element is not a Suspense (#35097),2,15
be48396dbd77a54e86dd4622678559be96706991,Remove Dead Code in WWW JS,1,6
52684925368a41a0c9fbfca9016cdcbb72fc9d1e,Fix: Activity should hide portal contents (#35091),4,7
c83be7da9f0861770d7df52842d1c3dfe60f0927,[Fizz] Simplify createSuspenseBoundary path (#35087),1,5
6362b5c7118f925acbee884e61ab0fd0b8f14c20,[DevTools] Special case the selected root outline (#35071),2,8
5a9921b839ad8e3cf0069f23c75045fa94373643,[DevTools] Apply Activity slice filter when double clicking Activity (#34908),22,10
717e70843e68db648d2fc75c57d1a61465a9f7f9,Fix: Errors should not escape a hidden Activity (#35074),3,9
a10ff9c8577004fa054be4f83906a29289bbffb9,Upgrade devtools dependency update-notifier to 5.x (#31655),2,7
fa50caf5f84bb8976aa1dbff7f15a821e44e7af7,[Fizz] Unify preamble only fields to save a field (#35068),1,10
1e986f514f7fdf73d013bf6595a47dfcb0cf2da7,[Fizz] Unify prerender only fields to save a field (#35067),1,10
38bdda1ca61cef1b0abe8ca64dd8813fc7288d69,Don't skip content in visible offscreen trees for Gesture View Transitions (#35066),1,12
a44e750e87fd0869cdeda0418e279e19c1ee07dd,Store instance handles in an internal map behind flag (#35053),8,10
37b089a59cc14b6442b27303942d62425f9cea35,Don't skip content in visible offscreen trees for View Transitions (#35063),1,11
1a31a814f16838e2c9edfce0d244264c43184f86,Escape View Transition Name Strings as base64 (#35060),4,8
5a2205ba28a02596461187eecdffd066075d8685,Update bug report template for eslint plugin label (#34959),1,9
fa767dade6a22be994b5bf348fdabfc5301f72b4,Remove unstable_expectedLoadTime option (#35051),3,4
0ba2f01f7470f2f78a2698adf2644b0801ef3c98,Rename <Suspense unstable_expectedLoadTime> to <Suspense defer> and implement in SSR (#35022),5,11
dd048c3b2d8b5760dec718fb0926ca0b68660922,Clean up enablePostpone Experiment (#35048),47,5
c308cb590598b61a7fc1766e15edf454d758d226,Disable enablePostpone flag in experimental (#31042),7,6
986323f8c65927490036183357d644974a14b8a3,"[Fiber] SuspenseList with ""hidden"" tail row should ""catch"" suspense (#35042)",7,10
8f8b336734d7c807f5aa11b0f31540e63302d789,[eslint] Fix useEffectEvent checks in component syntax (#35041),2,8
d000261eef6109c332a1880e92836856473f6a39,[Tracks] Annotate devtools.performanceIssue for Cascading Updates in DEV (#34961),8,9
f646e8ffd85ddf5bd8be23327ac887196355bf9b,[Flight] Fix `hasReadable` flag in Node.js clients' debug channel (#35039),4,10
edd05f181b72272fb87b77bd84d2c048a4613955,Add fragment handles to children of FragmentInstances  (#34935),10,8
67f7d47a9b8f450c93ee69edd16aed68e910ff1e,[Flight] Fix debug info filtering to include later resolved I/O (#35036),2,11
561ee24d4a7c805e9837ee4cfbb5671a35e41b5a,[Fizz] Push halted await to the owner stack for late-arriving I/O info (#35019),14,13
488d88b018ee8fd1fac56cab22dfa8796ebce30b,"Render children passed to ""backwards"" SuspenseList in reverse mount order (#35021)",5,11
26cf2804802f3d32c4d8f9db73ddea12ad6c1670,"Switch the default revealOrder to ""forwards"" and tail ""hidden"" on SuspenseList (#35018)",7,12
c9ddee7e36c64311ad4e5e7acfca6c092d8a6264,[DevTools] Reset forced states when changing component filters (#34929),3,9
6fb77544940d033355c660556dbc48a08d1d6708,[DevTools] Render selected outline on top of every other rect (#35012),2,11
3a0ab8a7eea22394ba8948ff02af1c6d6e6e1921,[DevTools] Synchronize Scroll Position Between Suspense Tab and Main Document (#34641),5,11
0a5fb67ddfbd50740e2cbd6f1e575e834f696444,[DevTools] Sort suspense timeline by end time instead of just document order (#35011),7,13
4f93170066c5ee7519749b45c5962a6b970cf977,[Flight] Cache the value if we visit the same I/O or Promise multiple times along different paths (#35005),1,18
0fa32506dab4293dfffae662e181d2f970aa95ba,[Flight] Clone subsequent I/O nodes if it's resolved more than once (#35003),1,12
fb0d96073c588ca2f652f9c97849234576db534f,[tests] disableLegacyMode in test-renderer (#35002),1,5
b4455a6ee6450fae830ae0b6e53e77f7a147bc27,[react-dom] Include all Node.js APIs in Bun entrypoint for `/server` (#34193),7,11
17b3765244b83e4c6f7a8c9b78ea4c8fa3a35622,[generate-changelog] Refactor (#34993),8,3
69f3e9d0346a04af55de05a08d7aa2df17035849,[generate-changelog] Add `--format` option (#34992),1,5
dd53a946ecf4805ea0ecb885e538f69e8e3cbd61,[rn] enabled disableLegacyMode everywhere (#34947),5,5
90817f8810da9d993bf93a75b673399b112af67e,[rn] delete the legacy renderers from the sync (#34946),5,9
0d721b60c2b0447f85f20f457e908a494acb28b0,[Flight] Don't hang after resolving cyclic references (#34988),2,8
d3d0ce329e81c7081feda5d37130d01e0607b8a4,[script] Add yarn generate-changelog (#34962),2,5
ba0590f3068829327cb25689b46926d6509893ea,[playground] Upgrade playwright (#34991),2,4
408b38ef7304faf022d2a37110c57efce12c6bad,[compiler] Improve display of errors on multi-line expressions (#34963),4,9
09056abde76c464f4632f322a0ac30cd3984cee6,[Compiler] Improve error for calculate in render useEffect validation (#34580),35,10
c91783c1f2231ca5d99f5700f4c7fda4006a217e,[eprh] Bump ReactVersions for next version (#34965),1,7
e0654becf799516c1d0a1093a641afef78e476c5,[eprh] Update changelog for 7.0.1 (#34964),1,6
6160773f309b7fc734767649d47140d04fa1f568,[playground] Refactor ConfigEditor to use <Activity> component (#34958),4,8
eb2f784e752ba690f032db4c3d87daac77a5a2aa,Add hint for Node.js cjs-module-lexer for eslint-plugin-react-hook types (#34953),2,9
723b25c6444e4dcabe710ae33bc93cea79324428,Add hint for Node.js cjs-module-lexer for eslint-plugin-react-hook types (#34951),1,9
bbb7a1fdf741eed6b7adcd48a441259819d664cc,[eprh] Type `configs.flat` more strictly (#34950),1,6
6b344c7c5359d0113389ef92d0a6a4d5cbb76677,Switch to `export =` to fix eslint-plugin-react-hooks types (#34949),1,9
71b3a03cc936c8eb30a6e6108abf5550f5037f71,[forgive] Various fixes to prepare for internal sync (#34928),9,9
39c6545cef85b5251e519080fd315bff728d87de,Fix indices of hooks in devtools when using useSyncExternalStore (#34547),1,10
613cf80f263663f2c9923324ca41591c230c20ad,[DevTools] chore: add useSyncExternalStore examples to shell (#34932),2,8
